c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308      9318
e   3949  4713     5
e   3949  9157     4
e   3949  9568     1
e   3949  9688     1
e   3953  5092     6
e   3953  8146     1
e   3953 10982     2
e   3953 12123     6
e   3953 13148     2
e   3954  7179     1
e   3954  7984     1
e   3954  8424     1
e   3954 10323     1
e   3954 12962     1
e   3960  4051     1
e   3960  5740     3
e   3960  6356     2
e   3960  8870    26
e   3960  9878     1
e   3960  9967    11
e   3960 10053    47
e   3960 10268     5
e   3960 11500     1
e   3960 11826     1
e   3960 12673     1
e   3966  6347     3
e   3967  5183     2
e   3967  5807     7
e   3967  8002     7
e   3967  8652     2
e   3967  9385     7
e   3967 12483     1
e   3979  5538    13
e   3979  9384    13
e   3979 11392     1
e   3979 11910     6
e   3979 12111     3
e   3987  6347     1
e   3987  7349     1
e   3987  8150     1
e   3987  8894     1
e   3987 10158     1
e   3987 10428     3
e   3987 11963     1
e   4000  5972     1
e   4000  7541     1
e   4000  8245     1
e   4000  8455     1
e   4000  8615     1
e   4000  9409     4
e   4000 12261     3
e   4004  6341     2
e   4004  7165     2
e   4010 10545     4
e   4019  5539     2
e   4021  9656    10
e   4021 12103     1
e   4024  4071     7
e   4024  6994     8
e   4024 12697     7
e   4040  4770     2
e   4040  5005     1
e   4040  6347     2
e   4040  6349     2
e   4040  6654    15
e   4040  6656     1
e   4040  7506     1
e   4040  7627     1
e   4040  7654     1
e   4040  7815     1
e   4040  7984     1
e   4040  8276     1
e   4040  8809     1
e   4040  8996     1
e   4040  9210     2
e   4040  9568     1
e   4040  9791     1
e   4040 10257     2
e   4040 10530     1
e   4040 10636     3
e   4040 10680     1
e   4040 10939     1
e   4040 10955     5
e   4040 11248     4
e   4040 12016     1
e   4040 12306    22
e   4040 12411     1
e   4040 12483   165
e   4040 13144     3
e   4051  4141     1
e   4051  4146     5
e   4051  4498    24
e   4051  5225     1
e   4051  5247     2
e   4051  5808     9
e   4051  6347     1
e   4051  7391    23
e   4051  7601    19
e   4051  7608     5
e   4051  7772     2
e   4051  7992     1
e   4051  8462     2
e   4051  8531     7
e   4051  8615     2
e   4051  8932     4
e   4051  8996     4
e   4051  9158     3
e   4051  9205     2
e   4051  9210     6
e   4051 10026     4
e   4051 10053     1
e   4051 10266    19
e   4051 10729    14
e   4051 10809     1
e   4051 10977     2
e   4051 11346    30
e   4051 11628     2
e   4051 11825     3
e   4051 12064     1
e   4051 12327     1
e   4051 12673    11
e   4051 12758     1
e   4051 13011     2
e   4051 13136    49
e   4065  9097     1
e   4065 13165     1
e   4068  4760     1
e   4068  6413     1
e   4068  7037     5
e   4068 11346    14
e   4071  4498    17
e   4071  6124     2
e   4071  6139     1
e   4071  6482     3
e   4071  6994     7
e   4071 11874     8
e   4071 12084     4
e   4071 12200     3
e   4071 12697     7
e   4071 12910     7
e   4076 11891     1
e   4086 12706     1
e   4090  4141     1
e   4090  6092     1
e   4090  7400     1
e   4090  8775     1
e   4090  8996    12
e   4090 10679     1
e   4090 11163     2
e   4090 12230     2
e   4101 11695     2
e   4101 12122     2
e   4101 12944     2
e   4102  4298     2
e   4102  5993     1
e   4102  6243     1
e   4102 12022     4
e   4102 12483    11
e   4106  4412     1
e   4106  4684     1
e   4106  4699     2
e   4106  4713     3
e   4106  4919     1
e   4106  6205     9
e   4106  6919   236
e   4106  7740     5
e   4106  8245     1
e   4106  8531    44
e   4106  9034     3
e   4106  9677     3
e   4106 10026     1
e   4106 10081     4
e   4106 11356     1
e   4106 11862     1
e   4106 12940     1
e   4111  4613     4
e   4111  6462     5
e   4111  9210     2
e   4111 10977     2
e   4111 12834     2
e   4111 13028     2
e   4128 12022     1
e   4129  7051     2
e   4129  7206     2
e   4129  7400     1
e   4129  7543     1
e   4129  9591     1
e   4138  5759     5
e   4138 12483     6
e   4139  8862     1
e   4139  9873     1
e   4141  4146     1
e   4141  6244     1
e   4141  6468     1
e   4141  7400     1
e   4141  8146     5
e   4141  8996     1
e   4141 10266     1
e   4141 10786     1
e   4141 10982     1
e   4141 11163     1
e   4141 11862     1
e   4144  5183     1
e   4144  8766     1
e   4146  8932     2
e   4146 10266     3
e   4146 12931     2
e   4148 10292     1
e   4148 12822     1
e   4156 11346     1
e   4156 11757     8
e   4177  7892     1
e   4177 12454     1
e   4206  9034     8
e   4206 12910     4
e   4208  4613     1
e   4208  6897     1
e   4208 11955     1
e   4208 12809     1
e   4214  8531     5
e   4214 12064     4
e   4224  4348     1
e   4224  4770     5
e   4224  7311     1
e   4224  7772     4
e   4224  8925     2
e   4224 11901     1
e   4224 11968     1
e   4227  6063     1
e   4227  6197     1
e   4227  7359     2
e   4227 10346     5
e   4229  4699     1
e   4229  6063     1
e   4229  6195     1
e   4229  6197     2
e   4229  6347     1
e   4229  6519     1
e   4229  6940     5
e   4229  7740     1
e   4229  8529     1
e   4229  8652     1
e   4229  9405     1
e   4229 10091     1
e   4229 10346     1
e   4229 10632     1
e   4229 10786    13
e   4229 11018     1
e   4229 11441     1
e   4229 12474     2
e   4229 12483     6
e   4233  6063     1
e   4233  6195     1
e   4235  4367     3
e   4235  4578     4
e   4235  6462     3
e   4235  6666     4
e   4235  6870     6
e   4235  8996     4
e   4235  9453     6
e   4235 11321     5
e   4235 12301     2
e   4235 13028     1
e   4235 13136     1
e   4236  4498     3
e   4236  5183     3
e   4236  6666     6
e   4236  7220     3
e   4236  7396     3
e   4236  7400     7
e   4236  7457     1
e   4236  7541     1
e   4236  7543     2
e   4236  8245     1
e   4236  8870     2
e   4236 12483     8
e   4236 12896     3
e   4236 12910     3
e   4236 13028     4
e   4247  4427     2
e   4247  4971     3
e   4247  8146     4
e   4247  8645     1
e   4247  8732     1
e   4247 11591     1
e   4247 12261    14
e   4248  4317     4
e   4248  5031     1
e   4248  6042     2
e   4248  6196     2
e   4248  6719     4
e   4248  7389     4
e   4248  9375     6
e   4248 10090     1
e   4248 11504     1
e   4248 12051     1
e   4248 12261    12
e   4248 12910     3
e   4259 12934     1
e   4272  7601    10
e   4272  8529     4
e   4273  9847     1
e   4273 10716     1
e   4282  4597     6
e   4282  4950     3
e   4282  7359     5
e   4282  7634     9
e   4282  8245    33
e   4282 11417    48
e   4282 12141     6
e   4285  4325     2
e   4285  5491     1
e   4285 11904     2
e   4290  4423     1
e   4290  6462     2
e   4290  7707     2
e   4290  9257     1
e   4298  4735     5
e   4298  5031     1
e   4298  7747    14
e   4298  8677     3
e   4298  9911     1
e   4298 10491    49
e   4298 12483     2
e   4309  9375     1
e   4317  6195     1
e   4317  6196     2
e   4317  7206     1
e   4317  7389     5
e   4318  4699     3
e   4318  9120     1
e   4318  9158     1
e   4318 10315     1
e   4319  5690     1
e   4319  5720     2
e   4319  6205     9
e   4319  6405     1
e   4319  9158     2
e   4319  9565     1
e   4319 10136     1
e   4319 10636     8
e   4319 11795     1
e   4319 11901     5
e   4319 12184     3
e   4319 13213     1
e   4325  6197     2
e   4329  4699     2
e   4330  4362     5
e   4330  4613     8
e   4330  4699     1
e   4330  4741     1
e   4330  4912     1
e   4330  5550     3
e   4330  5684     1
e   4330  5860    11
e   4330  6462     3
e   4330  6562     1
e   4330  6710     2
e   4330  6884     2
e   4330  7211     6
e   4330  7711     1
e   4330  8291     8
e   4330  8541     2
e   4330  8658     3
e   4330  9129     2
e   4330  9158    13
e   4330  9167     2
e   4330 10026     1
e   4330 10125     3
e   4330 10732     4
e   4330 11065     1
e   4330 12298     1
e   4330 12483     1
e   4330 12554     3
e   4330 13026     1
e   4330 13148     1
e   4339 10322     1
e   4340  6940     4
e   4340 10858     1
e   4343 10027     1
e   4345  7051     1
e   4345  7206     1
e   4345  8529     1
e   4345 11356     1
e   4345 11540     1
e   4345 11551     2
e   4345 12153     2
e   4345 12261     1
e   4346  4373     2
e   4346  4919     5
e   4346  5802     1
e   4346  7220     1
e   4346  7740     2
e   4346  8627     1
e   4346 11541     2
e   4346 11904     1
e   4346 12147     2
e   4348  9954     3
e   4349  4760     1
e   4349  5183     2
e   4349  5293    10
e   4349  7583     9
e   4349  7916     1
e   4349  8276     1
e   4349  8923     2
e   4349 10636    13
e   4349 10926     1
e   4354  7588     7
e   4354  7608     4
e   4354  9375     4
e   4354 10636     6
e   4357  5930     1
e   4357  8897     1
e   4359  8529     1
e   4359 13136     1
e   4362  4613     1
e   4362  4926     4
e   4362  6464     1
e   4362  7948     1
e   4362  8217     1
e   4362  8992     1
e   4362 10125     2
e   4362 10216     1
e   4362 11367     1
e   4362 12122     2
e   4362 13028     1
e   4367  4578    27
e   4367  6462    17
e   4373  4498     2
e   4373  4633     1
e   4373  4699     7
e   4373  6244     1
e   4373  7588     5
e   4373  8988     4
e   4373  9158     8
e   4373  9695     1
e   4373 11241     2
e   4373 11248    11
e   4373 11250     9
e   4373 11748     1
e   4373 12022    11
e   4373 12910     1
e   4373 13133     2
e   4373 13216     1
e   4381  5254     1
e   4381  8732     1
e   4381  9375     2
e   4381 13134     1
e   4382 10040     1
e   4383  4713     1
e   4383  5293     3
e   4383  7061     2
e   4383  7359     6
e   4383  8435     5
e   4383  8670     1
e   4383  8862     1
e   4383  9313     2
e   4383  9362     1
e   4383 11183     1
e   4383 11267     1
e   4383 11346     4
e   4383 11611     1
e   4383 12261     2
e   4383 12924     2
e   4383 13216     1
e   4384  9447     1
e   4384 12123     2
e   4384 13136     2
e   4398  7738     1
e   4398  8897     1
e   4398 10491     1
e   4409  7948     3
e   4412  4684     1
e   4412  6919     1
e   4414  5271     1
e   4414  6139     1
e   4414  6376     1
e   4414  7787     1
e   4414  8996     1
e   4414 12084     2
e   4414 12122     6
e   4423  4919     4
e   4423  4922     1
e   4423  5972     2
e   4423  8766     4
e   4423  8996    13
e   4423  9257     1
e   4423 11154     1
e   4423 12725    36
e   4423 13065     1
e   4423 13248     2
e   4427  9172     2
e   4432  5225     2
e   4432  8245     1
e   4432 12047     1
e   4473  5608     1
e   4483  4919     5
e   4483  8531    26
e   4483 11346     4
e   4483 12910     4
e   4488 10461     1
e   4489  4613     2
e   4489  4950     1
e   4489  5829     1
e   4489  8228     1
e   4489  9976     1
e   4489 11417     1
e   4489 11927     1
e   4498  4919     7
e   4498  5071     2
e   4498  5183    73
e   4498  5562     1
e   4498  6560     1
e   4498  7136     1
e   4498  7391    19
e   4498  8066     2
e   4498  8549     1
e   4498  8968     2
e   4498  9648     2
e   4498  9927     4
e   4498  9928     2
e   4498 10081     7
e   4498 10545     4
e   4498 10905     2
e   4498 11478     1
e   4498 11858     2
e   4498 12122     5
e   4498 12910    11
e   4498 12962     3
e   4498 13028     3
e   4498 13136    21
e   4526  6294     1
e   4526  6347     1
e   4526  8116     1
e   4526  9380     1
e   4536  6244     1
e   4536 10683     7
e   4536 11453     1
e   4536 11500     1
e   4549  5855     4
e   4549  6461     1
e   4549  8245     1
e   4549  8916     1
e   4549 10725     2
e   4549 12603     5
e   4549 12725     8
e   4549 12928     1
e   4572  6884     3
e   4577  4920     1
e   4577  6244     7
e   4577  6347     1
e   4577  8809     2
e   4577 10323     2
e   4577 11900     3
e   4577 11901    69
e   4577 12587     1
e   4577 12934     1
e   4578  4613     7
e   4578  6462    47
e   4578  7740     2
e   4578  9158     7
e   4578 10530     2
e   4578 11464     4
e   4578 13090     2
e   4579  4633     1
e   4586  5684     2
e   4593  9568     1
e   4593 10284     1
e   4593 11589     1
e   4597  4770     7
e   4597  5183     6
e   4597  5562    25
e   4597  6184    16
e   4597  6870     2
e   4597  6971     2
e   4597  7359     4
e   4597  7457    82
e   4597  7725    17
e   4597  7740    17
e   4597  8146    10
e   4597  8225     2
e   4597  8245    37
e   4597  8529     6
e   4597  9313    18
e   4597 11297     3
e   4597 11464     4
e   4597 11695    20
e   4597 12122     1
e   4597 12141     3
e   4597 12483    27
e   4597 12706     1
e   4597 12859     1
e   4597 13144    18
e   4602  4699     1
e   4602 10636     1
e   4602 10985     1
e   4602 13216     1
e   4603  6626     1
e   4603  7846     1
e   4603 11250     1
e   4613  5539     1
e   4613  5550     3
e   4613  5829     9
e   4613  5860     4
e   4613  6884     2
e   4613  7049     4
e   4613  7051     3
e   4613  7400     2
e   4613  7506     4
e   4613  7654     7
e   4613  8245    15
e   4613  8530     3
e   4613  8992    19
e   4613  9034     3
e   4613  9210    14
e   4613  9212     1
e   4613  9387     2
e   4613  9711     7
e   4613  9894     2
e   4613 10266     2
e   4613 10308     5
e   4613 10530     1
e   4613 10732     7
e   4613 10977     3
e   4613 11065    30
e   4613 11325     2
e   4613 11367     2
e   4613 11462     2
e   4613 11643     1
e   4613 11955    12
e   4613 12122     5
e   4613 12249     4
e   4613 12261     4
e   4613 12423     2
e   4613 12554     3
e   4613 12809    12
e   4613 12834     2
e   4613 12931     1
e   4613 13028     1
e   4613 13136     4
e   4616  8992     4
e   4616 13028     4
e   4624  5579     2
e   4624  5808     4
e   4624  5877    12
e   4624  7051     7
e   4624  8245    11
e   4624  9210    35
e   4624  9211     7
e   4624 10026     1
e   4624 10054     7
e   4624 10530    11
e   4624 11162     2
e   4624 11216     5
e   4624 11464     2
e   4624 12758     1
e   4624 12772     3
e   4625  9034     2
e   4625  9210     2
e   4627  5146     3
e   4627  8996     4
e   4627  9205     5
e   4633  6195     2
e   4633  7206     1
e   4633  7476     1
e   4633  8615     1
e   4633  9667     1
e   4633  9972     1
e   4633 11901     2
e   4633 11904     1
e   4633 12137     2
e   4634  4694     1
e   4634  4699     1
e   4634  5539     5
e   4634  5980     2
e   4634  6756     1
e   4634  6840     7
e   4634  6914     6
e   4634  7016     2
e   4634  9375     9
e   4634 12476     5
e   4646  4997     1
e   4646 11295     1
e   4656 11220     1
e   4657  5550     3
e   4657  6353     1
e   4657 11065     6
e   4659 10631    11
e   4659 13144     4
e   4671  5370     3
e   4671  5759     2
e   4671  5829     1
e   4671  8529     1
e   4671  9530     1
e   4671  9610     1
e   4671 11304     2
e   4671 11765     6
e   4671 12483    20
e   4671 12962     1
e   4678  4684     1
e   4678  4709     1
e   4678  4983     1
e   4678  5969     1
e   4678  7725     1
e   4678  8226     1
e   4678  8992     2
e   4678 11065    13
e   4678 12122     1
e   4678 12530     5
e   4678 12910     9
e   4684  4753     1
e   4684  6284     1
e   4684  6503     1
e   4684  6919     1
e   4684  7539     5
e   4684  8261     1
e   4684 10715     1
e   4684 11862     5
e   4691  8529     2
e   4691  8996     3
e   4691 12122     2
e   4691 12123     1
e   4691 12910     1
e   4691 13136     2
e   4692  8146     1
e   4692  8964     6
e   4692 10908     1
e   4692 11183     1
e   4692 11971     1
e   4692 12483     9
e   4693  4971     1
e   4693  8537     1
e   4693  9375    15
e   4693  9979     1
e   4694 11248     1
e   4694 13028     1
e   4699  4741     2
e   4699  4770     2
e   4699  4810     1
e   4699  5186     1
e   4699  5297     1
e   4699  5550     2
e   4699  5684    27
e   4699  5759     3
e   4699  6244    17
e   4699  6508     1
e   4699  6756     1
e   4699  6919     2
e   4699  7670     5
e   4699  7712     1
e   4699  7740     3
e   4699  7899     1
e   4699  8146     3
e   4699  8253     5
e   4699  8316     1
e   4699  8559     1
e   4699  8615     6
e   4699  8755     1
e   4699  8897    56
e   4699  9034     2
e   4699  9120     7
e   4699  9158    12
e   4699  9404     1
e   4699  9867    32
e   4699 10315     1
e   4699 10445     1
e   4699 10536    26
e   4699 10636     5
e   4699 10985     1
e   4699 11352     3
e   4699 11795     3
e   4699 12103     1
e   4699 12137     1
e   4699 12159     4
e   4699 12261    12
e   4699 12301     3
e   4699 12378     1
e   4699 12474     7
e   4699 12478    58
e   4699 12483    31
e   4699 12487     3
e   4699 12797    13
e   4699 13148    27
e   4709  5658     1
e   4709  6229     4
e   4709  7388     1
e   4709  8582     4
e   4709  9158     4
e   4709 11385     1
e   4709 12122    21
e   4709 12141    12
e   4709 12574     4
e   4709 13073     2
e   4713  5189     7
e   4713  5652     1
e   4713  5658     2
e   4713  6438     7
e   4713  6919     3
e   4713  6952     3
e   4713  8531    11
e   4713  8538     4
e   4713  8862     2
e   4713  9375    21
e   4713 10469     2
e   4713 11932     2
e   4713 12022     8
e   4713 12230     9
e   4713 12261     6
e   4713 12785     6
e   4713 12910    20
e   4713 13133     2
e   4713 13216     3
e   4718  5808     1
e   4718  8245     1
e   4718 11295     1
e   4718 12758     1
e   4718 13148     1
e   4719  9147     3
e   4728  5271     3
e   4728  6464     1
e   4728  7220     1
e   4728  9158    14
e   4728 11155     1
e   4728 11563     1
e   4728 12603     1
e   4728 12934     2
e   4728 12946     1
e   4735  5993     9
e   4735  9218     1
e   4735 12483    16
e   4738  9187     2
e   4738 13225     2
e   4740  6281     5
e   4741  5721     2
e   4741  8245     4
e   4741  8992     1
e   4741  9158     1
e   4741 12306     2
e   4741 13148     2
e   4744  8062     4
e   4750  5277     3
e   4750  8630     3
e   4750  8996     4
e   4753  8245     1
e   4753 10715     1
e   4753 11356     1
e   4754  9467     1
e   4754 11825     1
e   4760  5147     1
e   4760  5186     1
e   4760  5271    33
e   4760  6413     2
e   4760  6897     2
e   4760  8992     4
e   4760  9210     9
e   4760  9525    11
e   4760 10254     1
e   4760 10636    33
e   4760 11204   146
e   4760 11743     2
e   4760 12483   165
e   4760 13144     6
e   4765  7973     4
e   4770  5802     1
e   4770  7457     7
e   4770  7772   162
e   4770  7774    52
e   4770  9004     1
e   4770 10842     6
e   4770 11248    29
e   4770 12117     1
e   4770 12910     3
e   4775  5468     1
e   4775  9561     1
e   4775  9565     1
e   4784  8897     2
e   4790  5621     1
e   4790  6349     1
e   4790  6734     1
e   4790  7772    15
e   4790  8232     1
e   4790  8517     1
e   4790  8964     1
e   4790  9385    29
e   4790  9410     8
e   4790 10625     7
e   4790 11346    15
e   4805  9170     2
e   4805  9387     2
e   4808 12940     4
e   4810  5684    12
e   4810  8996     1
e   4810  9158    17
e   4830  8531     1
e   4837 11059     1
e   4837 11372     6
e   4837 12074     6
e   4837 13083     5
e   4841  5030     1
e   4847  7896     1
e   4851  6414     1
e   4851  9385     3
e   4851 10267     4
e   4863  9205     2
e   4863 11806     2
e   4865  6244     1
e   4865  7992     1
e   4865 10725     2
e   4865 11495     1
e   4865 13144     4
e   4868  7948     3
e   4881  6352     1
e   4881 11795     3
e   4886  7138     1
e   4886 12483     4
e   4895  7035     2
e   4895  8808     1
e   4895  9698     2
e   4898 12483     1
e   4911  6063     8
e   4911  7160     9
e   4912  4919     3
e   4912  6462    15
e   4912  6562     1
e   4912  6884     1
e   4912  7711     1
e   4912 11784     5
e   4912 12298     1
e   4919  5183    16
e   4919  5802     1
e   4919  6205     1
e   4919  6281     4
e   4919  6919     4
e   4919  8996     2
e   4919 10081     9
e   4919 10516     4
e   4919 11201     1
e   4919 11784     2
e   4919 12940     8
e   4922  6281     7
e   4926  8275     4
e   4926  9158     4
e   4929  5183    12
e   4929  9337     6
e   4929  9504     2
e   4929 12483     6
e   4929 12940     4
e   4929 13245     2
e   4937  9104     1
e   4937  9375     1
e   4937  9455     1
e   4950  7359     3
e   4958  9814     1
e   4958 10260     1
e   4958 12910     2
e   4971  6042     2
e   4971  6944    11
e   4971  7359     8
e   4971  7846     3
e   4971 10536     5
e   4971 12261     4
e   4971 12966     5
e   4982 11904     1
e   4983  5744    17
e   4983 11065     4
e   4985  8862     7
e   4985 12934     2
e   5000  6884     1
e   5000 12084     1
e   5005  5155    30
e   5005  5317     1
e   5005  6060     1
e   5005  6939     3
e   5005  7654     1
e   5005  7984     1
e   5005  8862     1
e   5005 10445    14
e   5005 10636     2
e   5005 10939     1
e   5005 11932     1
e   5005 12483     1
e   5007  6205    10
e   5007 12991     3
e   5015 10027     2
e   5015 11483    12
e   5015 13210     1
e   5019  6867     1
e   5024 10822    11
e   5030  5550     5
e   5030  7392     1
e   5030  7973     9
e   5030  8529     5
e   5030  8559     5
e   5030  9238     1
e   5030 10636     1
e   5030 10865     1
e   5030 11070     1
e   5030 11119     6
e   5030 11840     5
e   5030 13055     3
e   5031  8449     1
e   5031  8550     1
e   5031  8964     1
e   5031 13150     1
e   5055  8473     1
e   5055  8530     5
e   5055  8992     5
e   5055 10636     5
e   5055 11540     1
e   5055 12910     6
e   5056  5189    25
e   5056 11346     3
e   5059 12117     1
e   5064  9147     1
e   5067 10548     4
e   5068 11478     6
e   5071  6197     1
e   5071  7252     3
e   5071  8529     1
e   5071  9409     1
e   5071  9799     1
e   5071 11346     3
e   5076  8055     1
e   5076  8150     1
e   5076  8264     4
e   5076  8964     1
e   5076  9210     3
e   5076  9799     1
e   5076 10548     3
e   5076 10636     3
e   5076 12998     3
e   5080  9034     1
e   5080 12022     2
e   5080 12111     2
e   5080 12147     2
e   5080 13110     1
e   5092  5829     2
e   5092 11464     2
e   5092 12123    18
e   5092 12910     1
e   5093  5277     1
e   5096  8245     2
e   5096  9158     1
e   5096 12122     7
e   5096 13148     9
e   5108  9695     1
e   5116  7654     6
e   5116  9192     5
e   5116 10785     1
e   5116 11065     1
e   5116 11372    13
e   5116 12122     6
e   5116 13148     9
e   5121  8996     1
e   5122  6914     2
e   5122 10625     2
e   5129 10900     1
e   5132  8996     1
e   5142  8245     1
e   5142  8529     1
e   5142  8775     5
e   5142  9158     3
e   5142 12962     2
e   5146  5539     2
e   5146  6579     2
e   5146  7201     1
e   5146  8996     2
e   5146  9158     5
e   5146 11049     1
e   5146 11385     1
e   5146 11710     1
e   5147 11904     4
e   5150 12725     5
e   5150 13210     2
e   5155  6870     4
e   5155 10445    15
e   5163  7637     1
e   5163  8444     4
e   5183  5229     2
e   5183  6256     4
e   5183  6666     9
e   5183  6836     3
e   5183  6870     2
e   5183  7133    12
e   5183  8529    20
e   5183  8531    44
e   5183  8827     1
e   5183  9158     1
e   5183  9375    18
e   5183  9504     4
e   5183  9525     5
e   5183  9568     4
e   5183 10081     7
e   5183 10680     1
e   5183 10905     1
e   5183 11162    17
e   5183 11619     3
e   5183 11757    82
e   5183 11904    11
e   5183 12016     2
e   5183 12084     8
e   5183 12483   140
e   5183 12725     5
e   5183 12940    10
e   5183 13134     5
e   5183 13136     8
e   5183 13245     4
e   5186 10636     1
e   5189  6438     7
e   5189  7324     1
e   5189  8245    23
e   5189  8988    13
e   5189  9375     7
e   5189 10170     9
e   5189 12066     9
e   5189 12819     5
e   5191  6857     1
e   5191 12483     1
e   5205  5561     4
e   5205  6578    20
e   5205  8245     3
e   5205  8987     2
e   5205  8988     1
e   5205 11356     5
e   5205 12215     4
e   5208 10188     1
e   5208 11916     1
e   5223  7207     4
e   5223 10680     5
e   5223 11065    11
e   5225  5538     8
e   5225  8250     1
e   5225  9384     8
e   5225 12910     4
e   5225 13248     8
e   5227 12910     1
e   5229  7061    14
e   5229 10632     1
e   5229 13224     1
e   5236  7220    10
e   5236  7400    10
e   5236  8216    11
e   5236 11392    10
e   5245  7081     2
e   5247  5972     4
e   5247  7506     1
e   5247 11464     2
e   5247 13136     1
e   5248  5759     2
e   5248 11464     2
e   5254  7541     1
e   5254  8245     1
e   5254  8775     1
e   5254 10530     1
e   5260  5802     2
e   5260  8146     1
e   5268  5717     1
e   5268  5720     1
e   5268  7077     1
e   5268  7676     1
e   5271  5382     2
e   5271  5539     4
e   5271  6649     1
e   5271  7698     1
e   5271  8146     1
e   5271  8150     9
e   5271  8499     1
e   5271  8725     1
e   5271 10732     1
e   5271 11163     1
e   5271 11183     1
e   5271 11440     1
e   5271 12074     2
e   5271 12483    29
e   5271 12673     1
e   5271 12776     1
e   5271 13083     2
e   5277  5300    11
e   5277  5387     4
e   5277  5690     1
e   5277  5726     4
e   5277  5972     6
e   5277  6293     5
e   5277  6338    48
e   5277  6340     5
e   5277  7713     1
e   5277  7738    43
e   5277  8630    31
e   5277  8809    10
e   5277  8904     2
e   5277  9698    20
e   5277 10081     1
e   5277 10091     5
e   5277 10683     4
e   5277 11899     1
e   5277 11900     7
e   5277 13134     8
e   5277 13144     4
e   5277 13148     1
e   5278 12117     1
e   5280  8444    11
e   5280  9375     2
e   5293  7583     9
e   5293 10098     9
e   5297  5773     2
e   5297 10428     1
e   5297 12487     1
e   5300  5726     6
e   5300  6338     6
e   5300  6340     2
e   5300  6940     9
e   5300 10493     7
e   5304  7089     1
e   5304 10401     3
e   5304 11365     1
e   5304 11757    37
e   5304 11874     3
e   5304 12940     3
e   5308 11475     1
e   5315  9147     4
e   5315 10091     1
e   5315 10279     4
e   5315 11862     6
e   5317  5539     1
e   5317  5913     1
e   5317  6756     5
e   5317  7622     1
e   5317  9034     1
e   5317  9158     2
e   5317 11510     2
e   5317 11519     2
e   5320  6540     1
e   5320 10511     1
e   5320 13003     1
e   5322  5794     1
e   5322  6955     2
e   5322  8809    10
e   5322  9912     2
e   5327  6244     2
e   5329  5808     2
e   5329 12951     5
e   5350 10679     2
e   5350 12261     1
e   5354  8088     7
e   5370  6468     1
e   5377  6060     1
e   5377  6997     2
e   5377  7037     1
e   5377 13147     2
e   5378  7873     1
e   5382  7359     2
e   5382  8146     5
e   5382  8827     1
e   5382 10387     1
e   5382 10530     5
e   5382 11269     1
e   5382 12123     1
e   5382 12776     1
e   5384 11239     1
e   5384 11899     1
e   5387  6338     5
e   5387  7738     7
e   5390  6508     1
e   5390 10723     1
e   5404  6502     4
e   5405  6535     1
e   5405 10636     1
e   5405 11464     2
e   5405 11673     1
e   5405 13207     2
e   5410 11817     1
e   5435 13213     1
e   5437 12621     2
e   5445  8955     1
e   5445  8962     1
e   5468 12706     1
e   5469 11352     1
e   5469 12649     1
e   5486  5966     1
e   5486 11862     1
e   5491  6051     1
e   5491 10221     2
e   5491 11864     2
e   5491 12483     3
e   5496  9140     3
e   5496 10613     2
e   5496 12483     2
e   5513  5562     1
e   5513  6140     1
e   5518  8996     3
e   5518 12946     1
e   5522 13150     1
e   5538  7622    18
e   5538  9384    26
e   5538 11392     1
e   5538 11910     6
e   5538 12111     3
e   5538 13248    10
e   5539  5684     5
e   5539  5913     1
e   5539  8194     4
e   5539  8245     5
e   5539  8996    10
e   5539  9158     7
e   5539 10027     1
e   5539 10633     1
e   5539 11163     1
e   5539 11165     3
e   5539 11216     5
e   5539 12261     1
e   5539 12476     5
e   5539 12709     1
e   5550  5860     4
e   5550  6870     2
e   5550  7787     1
e   5550  7973     6
e   5550  8194     1
e   5550  8245     5
e   5550  8531     2
e   5550  8565     4
e   5550  8725     4
e   5550 10381     5
e   5550 10732     4
e   5550 11454     1
e   5550 12334     6
e   5550 12483    17
e   5550 12554     3
e   5550 12962     2
e   5554  5808     1
e   5554  5865    45
e   5554  8245     8
e   5554  9385     1
e   5554 10725    17
e   5561  6578     4
e   5561 12962     3
e   5562  5980     3
e   5562  8146     6
e   5562  8245    10
e   5562  8996     2
e   5562 11065     3
e   5562 11478     1
e   5562 12122    10
e   5562 12706     1
e   5562 12910     3
e   5562 12941     1
e   5579 10307     4
e   5579 10855     2
e   5579 12064     4
e   5579 12931     5
e   5592  7588     5
e   5592 10636    32
e   5592 12674     4
e   5598  8784     5
e   5598  8992    11
e   5598  9375     2
e   5598  9926     5
e   5598 11743     5
e   5598 13028     2
e   5611 11473     2
e   5621  6734     1
e   5621  8517     1
e   5621 10625     1
e   5621 11346     1
e   5639  6884     6
e   5639  7892     1
e   5639 12483     6
e   5652  7987     1
e   5658  6563     1
e   5658  7016    25
e   5658  9375    11
e   5658 10110     1
e   5658 10636    10
e   5658 11346    21
e   5658 11360     8
e   5658 11639     1
e   5658 12293     1
e   5658 13144     4
e   5666  9296     1
e   5666 11795     1
e   5683  6924     5
e   5683  8193     3
e   5683  8863     5
e   5684  5829    17
e   5684  5890     1
e   5684  6462    37
e   5684  6581     2
e   5684  7588     3
e   5684  8897    45
e   5684  8964     1
e   5684  8996    29
e   5684  9088     5
e   5684  9158   343
e   5684  9210     5
