c  DAYS-w instance, from daysall.net file
c  Vertices in file daysall-vertices0.dat
c  Edges in file daysall-edges0.dat
c  
p edges  13308     26943
e   4071  7622     3
e   4071  7624     1
e   4071  7814     2
e   4071  7943     6
e   4071  8247     8
e   4071  8394     1
e   4071  8467     1
e   4071  8529     7
e   4071  8622     1
e   4071  8623     1
e   4071  8996     4
e   4071  9112     1
e   4071  9421     1
e   4071 10026     2
e   4071 10094     4
e   4071 10401     2
e   4071 10545     4
e   4071 10858     1
e   4071 10925     1
e   4071 10991     3
e   4071 11183     1
e   4071 11874     8
e   4071 12001     4
e   4071 12084     4
e   4071 12122     1
e   4071 12200     3
e   4071 12261     2
e   4071 12483     9
e   4071 12663     2
e   4071 12673     1
e   4071 12697     7
e   4071 12811     2
e   4071 12860     1
e   4071 12894     2
e   4071 12910     7
e   4071 12962     4
e   4071 13144     1
e   4071 13148     6
e   4071 13190     1
e   4072 10401     1
e   4076  4671     1
e   4076  9158     3
e   4076 10028     1
e   4076 11891     1
e   4076 11968     2
e   4076 12483     1
e   4086 12706     1
e   4087  9375     1
e   4088  7622     1
e   4088 11858     1
e   4089  9031     1
e   4089 11227     1
e   4090  4141     1
e   4090  5285     1
e   4090  5775     3
e   4090  6092     1
e   4090  7220     4
e   4090  7400     1
e   4090  7929     2
e   4090  8394     1
e   4090  8531     3
e   4090  8775     1
e   4090  8996    12
e   4090  9757     4
e   4090 10054     1
e   4090 10274     2
e   4090 10603     2
e   4090 10636     4
e   4090 10679     1
e   4090 11013     5
e   4090 11065     2
e   4090 11163     2
e   4090 12230     2
e   4091  6063     3
e   4091  7016     3
e   4092  7609     1
e   4092 12874     1
e   4101  6052     1
e   4101  6579     1
e   4101 11695     2
e   4101 12122     2
e   4101 12184     1
e   4101 12944     2
e   4102  4298     2
e   4102  4760     4
e   4102  5993     1
e   4102  6243     1
e   4102  8121     1
e   4102  8240    10
e   4102  8833     1
e   4102  9375     8
e   4102 10081     2
e   4102 10562     1
e   4102 10765     1
e   4102 11795     1
e   4102 12022     4
e   4102 12367     3
e   4102 12483    11
e   4102 12725     2
e   4102 12875     7
e   4103  4633     4
e   4103  5824     1
e   4103  6117     1
e   4103  6842     1
e   4103  8541     1
e   4103  9405     2
e   4103 10625     1
e   4103 10677     1
e   4103 11226     1
e   4103 11417     1
e   4103 11611     1
e   4103 12483     4
e   4106  4412     1
e   4106  4498    18
e   4106  4684     1
e   4106  4699     2
e   4106  4713     3
e   4106  4919     1
e   4106  5539     6
e   4106  6205     9
e   4106  6919   236
e   4106  7740     5
e   4106  8146     9
e   4106  8245     1
e   4106  8531    44
e   4106  9034     3
e   4106  9610     1
e   4106  9677     3
e   4106 10026     1
e   4106 10081     4
e   4106 11162    17
e   4106 11356     1
e   4106 11862     1
e   4106 12084    14
e   4106 12940     1
e   4109  4357     2
e   4109  9375     2
e   4109 11653     4
e   4111  4613     4
e   4111  6462     5
e   4111  8870     1
e   4111  9210     2
e   4111 10977     2
e   4111 12834     2
e   4111 13028     2
e   4112  5277     1
e   4112  9210     1
e   4112  9468     1
e   4112 11493     1
e   4112 12483     7
e   4113  4498     1
e   4113  5822     1
e   4113  8240     5
e   4114  8240     1
e   4117  8261     2
e   4119  5611     1
e   4119  8897     1
e   4119  9493     1
e   4119 10587     1
e   4128 12022     1
e   4129  4483     1
e   4129  4613     4
e   4129  7051     2
e   4129  7206     2
e   4129  7299     1
e   4129  7400     1
e   4129  7543     1
e   4129  9202     1
e   4129  9210     1
e   4129  9591     1
e   4129 10308     1
e   4129 12122     7
e   4129 12859     1
e   4133 11583     1
e   4133 12141     1
e   4136  5183     1
e   4136 12673     3
e   4138  5759     5
e   4138  6065     1
e   4138  6302     1
e   4138  8923     1
e   4138  8992     1
e   4138 12261     1
e   4138 12483     6
e   4138 12609     4
e   4138 12763     4
e   4139  4248     2
e   4139  4825     1
e   4139  5277     1
e   4139  6031     1
e   4139  8146     2
e   4139  8862     1
e   4139  9104     3
e   4139  9475     1
e   4139  9710     2
e   4139  9873     1
e   4139 10122     1
e   4139 11145     4
e   4139 11258     2
e   4141  4146     1
e   4141  6244     1
e   4141  6468     1
e   4141  7400     1
e   4141  8146     5
e   4141  8996     1
e   4141 10266     1
e   4141 10786     1
e   4141 10982     1
e   4141 11163     1
e   4141 11862     1
e   4144  5183     1
e   4144  8766     1
e   4146  8932     2
e   4146 10266     3
e   4146 12931     2
e   4148  5397     1
e   4148  7102     3
e   4148 10292     1
e   4148 12483     4
e   4148 12822     1
e   4148 13150     3
e   4152  5592     1
e   4152  8766     1
e   4152 10636     1
e   4153  9525    10
e   4156 11346     1
e   4156 11757     8
e   4158  9903     1
e   4162  8245     1
e   4162 12767     1
e   4168  4941     1
e   4168  5759     1
e   4168  6537     1
e   4168 12730     1
e   4173  4633     2
e   4173  5096     2
e   4173  5579    20
e   4173  6031     2
e   4173  6284     2
e   4173  7248     2
e   4173  7400     3
e   4173  9147     1
e   4173 10053     4
e   4173 10170     2
e   4173 10308     1
e   4173 10749     2
e   4173 11304     1
e   4173 11836     2
e   4173 11854     5
e   4173 11945     1
e   4173 12074     4
e   4174  4229     1
e   4174  5550     1
e   4174  6356     1
e   4174  7457    14
e   4174  8615     1
e   4174  8775     2
e   4174  9157     1
e   4174  9806     1
e   4174 11038     1
e   4174 11457     1
e   4174 12001     1
e   4174 12483     6
e   4176  8245     2
e   4177  7892     1
e   4177 12454     1
e   4190  7437    15
e   4190  9197    11
e   4190  9221     4
e   4196  6884     2
e   4196  7740     2
e   4196  7817     1
e   4196 12530     2
e   4200  4579     1
e   4200  9475     1
e   4200 10536     1
e   4200 11901     1
e   4201  7084     1
e   4201  8240     1
e   4201 12350     1
e   4204  4613    11
e   4204  8261     3
e   4204 11955    11
e   4204 12809    15
e   4206  9034     8
e   4206 12910     4
e   4208  4613     1
e   4208  6897     1
e   4208 11955     1
e   4208 12809     1
e   4213  6085     1
e   4213  9816     7
e   4214  4613     4
e   4214  5163    20
e   4214  5675     1
e   4214  5690     3
e   4214  7206     1
e   4214  8444     3
e   4214  8531     5
e   4214  8992     1
e   4214  8993     1
e   4214  8996    15
e   4214  9250     6
e   4214 10603     1
e   4214 12064     4
e   4214 12103     3
e   4214 12940     3
e   4214 12963     1
e   4224  4348     1
e   4224  4770     5
e   4224  7311     1
e   4224  7772     4
e   4224  8925     2
e   4224 11250     1
e   4224 11901     1
e   4224 11968     1
e   4225  5280     1
e   4225  5281     1
e   4225 13305     1
e   4227  5129     4
e   4227  6063     1
e   4227  6197     1
e   4227  6884     1
e   4227  7059     1
e   4227  7359     2
e   4227  7457     1
e   4227  7716     3
e   4227  8531     1
e   4227  9175     1
e   4227  9700     3
e   4227 10026     1
e   4227 10292     1
e   4227 10346     5
e   4227 12141     1
e   4227 12483     6
e   4227 12962     1
e   4227 13144     2
e   4229  4499     2
e   4229  4597     3
e   4229  4699     1
e   4229  5132     3
e   4229  5740     2
e   4229  6063     1
e   4229  6195     1
e   4229  6197     2
e   4229  6286     1
e   4229  6347     1
e   4229  6519     1
e   4229  6940     5
e   4229  7098     1
e   4229  7457     5
e   4229  7608     3
e   4229  7740     1
e   4229  8200     2
e   4229  8529     1
e   4229  8582     1
e   4229  8652     1
e   4229  8897     2
e   4229  8903     2
e   4229  9405     1
e   4229 10091     1
e   4229 10329     1
e   4229 10346     1
e   4229 10632     1
e   4229 10786    13
e   4229 11018     1
e   4229 11162     1
e   4229 11417     2
e   4229 11441     1
e   4229 11457     1
e   4229 11556     1
e   4229 12474     2
e   4229 12483     6
e   4229 13144     1
e   4230  4770     1
e   4230  7772     3
e   4230 11122     5
e   4232  7608     1
e   4232  8150     1
e   4233  6063     1
e   4233  6195     1
e   4235  4367     3
e   4235  4578     4
e   4235  6462     3
e   4235  6666     4
e   4235  6870     6
e   4235  8996     4
e   4235  9453     6
e   4235 11321     5
e   4235 12301     2
e   4235 13028     1
e   4235 13136     1
e   4236  4489     1
e   4236  4498     3
e   4236  5183     3
e   4236  6531     1
e   4236  6666     6
e   4236  6923     2
e   4236  7220     3
e   4236  7396     3
e   4236  7400     7
e   4236  7457     1
e   4236  7502     1
e   4236  7541     1
e   4236  7543     2
e   4236  8245     1
e   4236  8650     3
e   4236  8870     2
e   4236  9338     1
e   4236  9339     1
e   4236 10053     2
e   4236 11227     1
e   4236 11311     1
e   4236 11825     2
e   4236 11871     2
e   4236 11992     1
e   4236 12483     8
e   4236 12896     3
e   4236 12910     3
e   4236 13028     4
e   4236 13136     1
e   4247  4427     2
e   4247  4498     1
e   4247  4971     3
e   4247  5689     1
e   4247  6581     1
e   4247  7719     1
e   4247  8146     4
e   4247  8645     1
e   4247  8732     1
e   4247  8996     2
e   4247  9375     5
e   4247 11591     1
e   4247 12001    10
e   4247 12261    14
e   4247 12910     1
e   4247 12962     3
e   4248  4256     3
e   4248  4317     4
e   4248  4354     1
e   4248  4597     1
e   4248  5031     1
e   4248  5398     1
e   4248  5799     1
e   4248  5802     4
e   4248  6042     2
e   4248  6196     2
e   4248  6347     2
e   4248  6719     4
e   4248  7057     1
e   4248  7074     1
e   4248  7389     4
e   4248  7948     3
e   4248  8035     1
e   4248  8146     2
e   4248  8240     3
e   4248  8261     1
e   4248  8264     1
e   4248  8590     2
e   4248  8827     1
e   4248  9012     1
e   4248  9375     6
e   4248  9710     2
e   4248  9847     4
e   4248 10090     1
e   4248 10516     2
e   4248 10545     4
e   4248 10732     1
e   4248 11258     6
e   4248 11504     1
e   4248 11896     2
e   4248 11900     1
e   4248 11944     1
e   4248 12051     1
e   4248 12150     6
e   4248 12261    12
e   4248 12483     6
e   4248 12530     3
e   4248 12647     3
e   4248 12860     1
e   4248 12910     3
e   4248 13231     1
e   4249  5276     1
e   4249  7543     2
e   4249 10090     1
e   4249 12064     2
e   4253  7051     4
e   4253 10671     4
e   4256  4298     2
e   4256  4330     1
e   4256  4353     1
e   4256  5183     7
e   4256  5550     2
e   4256  5684     4
e   4256  5690    10
e   4256  5860     1
e   4256  6078     3
e   4256  6133    12
e   4256  6284     8
e   4256  6897     7
e   4256  7981     5
e   4256  8240     4
e   4256  8658     4
e   4256  9107     8
e   4256  9115     5
e   4256  9158     1
e   4256  9174     1
e   4256  9205    16
e   4256  9379     2
e   4256 11385     2
e   4256 11834     2
e   4256 12345     3
e   4256 12483    14
e   4256 12647     4
e   4256 12910     8
e   4256 13028     6
e   4256 13266     2
e   4259  5494     1
e   4259  5959     1
e   4259  9212     1
e   4259 11947     1
e   4259 12483     1
e   4259 12934     1
e   4272  6719     1
e   4272  7601    10
e   4272  8529     4
e   4272 13134     1
e   4273  5639     1
e   4273  9847     1
e   4273 10716     1
e   4277  7220     1
e   4282  4373     1
e   4282  4597     6
e   4282  4770     3
e   4282  4950     3
e   4282  5218     6
e   4282  5496     1
e   4282  6259     1
e   4282  7058     1
e   4282  7160     1
e   4282  7359     5
e   4282  7400     1
e   4282  7457     2
e   4282  7634     9
e   4282  8245    33
e   4282  8456     3
e   4282  8459     1
e   4282  8550     1
e   4282  9140     1
e   4282  9775     2
e   4282  9868     1
e   4282 10161     6
e   4282 10399     1
e   4282 10511     1
e   4282 10567     1
e   4282 10636     1
e   4282 10738     1
e   4282 11417    48
e   4282 11710     2
e   4282 12074     1
e   4282 12141     6
e   4282 12255     1
e   4282 12483     5
e   4282 12801     1
e   4282 12962     1
e   4282 13190     1
e   4285  4325     2
e   4285  5491     1
e   4285 11904     2
e   4285 13305     1
e   4288  9453     1
e   4288 10603     2
e   4288 12898     2
e   4289  9157     1
e   4289 10197     1
e   4289 11944     1
e   4290  4423     1
e   4290  4633     2
e   4290  4709     2
e   4290  4856     1
e   4290  5842     4
e   4290  6462     2
e   4290  6551     1
e   4290  7252     1
e   4290  7273     4
e   4290  7359     1
e   4290  7392     2
e   4290  7573     1
e   4290  7650     1
e   4290  7707     2
e   4290  8146     1
e   4290  8150     2
e   4290  8235     3
e   4290  8456     1
e   4290  9080     1
e   4290  9257     1
e   4290  9461     1
e   4290  9594     1
e   4290 10603     2
e   4290 10607     2
e   4290 11862     3
e   4290 12001     2
e   4290 12186     1
e   4290 12229     1
e   4290 12956     1
e   4294  5786     3
e   4294 10053    11
e   4294 11238     1
e   4294 11825     4
e   4294 13133     3
e   4294 13136     6
e   4298  4735     5
e   4298  5031     1
e   4298  5300     1
e   4298  7116     1
e   4298  7747    14
e   4298  8033     1
e   4298  8047     5
e   4298  8531     3
e   4298  8677     3
e   4298  8794     3
e   4298  9911     1
e   4298 10491    49
e   4298 10493    28
e   4298 10498     1
e   4298 10499     2
e   4298 12483     2
e   4299  4383     1
e   4299  9157     1
e   4300  4319     1
e   4302  7502     3
e   4302  9158     2
e   4302  9471     2
e   4307 11304     6
e   4307 13107     4
e   4309  5277     1
e   4309  5791     1
e   4309  9375     1
e   4310  7092     1
e   4310  7206     1
e   4310  9313     1
e   4310  9850     2
e   4310  9978     1
e   4310 10786     1
e   4310 12483    17
e   4314  7992     3
e   4317  6195     1
e   4317  6196     2
e   4317  7206     1
e   4317  7389     5
e   4318  4699     3
e   4318  8996     7
e   4318  9120     1
e   4318  9158     1
e   4318 10315     1
e   4319  4597     3
e   4319  4847     1
e   4319  5395     1
e   4319  5690     1
e   4319  5720     2
e   4319  5980     1
e   4319  6085     2
e   4319  6205     9
e   4319  6244     1
e   4319  6405     1
e   4319  7097     1
e   4319  7391     1
e   4319  7716     3
e   4319  8596     1
e   4319  8940     1
e   4319  9158     2
e   4319  9564     2
e   4319  9565     1
e   4319  9642     1
e   4319  9804     1
e   4319  9867     1
e   4319  9967     1
e   4319 10090     1
e   4319 10136     1
e   4319 10587     2
e   4319 10636     8
e   4319 11795     1
e   4319 11901     5
e   4319 12001     2
e   4319 12122     1
e   4319 12184     3
e   4319 12389     1
e   4319 12530     1
e   4319 12807     1
e   4319 13213     1
e   4319 13216     1
e   4325  6197     2
e   4329  4699     2
e   4330  4362     5
e   4330  4613     8
e   4330  4699     1
e   4330  4741     1
e   4330  4912     1
e   4330  5550     3
e   4330  5683     1
e   4330  5684     1
e   4330  5860    11
e   4330  6462     3
e   4330  6562     1
e   4330  6710     2
e   4330  6884     2
e   4330  7211     6
e   4330  7376     1
e   4330  7388     1
e   4330  7711     1
e   4330  8291     8
e   4330  8541     2
e   4330  8658     3
e   4330  9129     2
e   4330  9147     1
e   4330  9158    13
e   4330  9167     2
e   4330 10026     1
e   4330 10125     3
e   4330 10447     1
e   4330 10732     4
e   4330 11065     1
e   4330 12298     1
e   4330 12483     1
e   4330 12554     3
e   4330 13026     1
e   4330 13148     1
e   4331  6042     1
e   4331 10553     1
e   4332 11081     2
e   4332 11825     2
e   4335  6570     1
e   4335  7716     3
e   4335  8541     3
e   4335 11610     1
e   4335 12482     1
e   4335 12483     3
e   4337  5672     1
e   4338 12483     2
e   4338 12821     2
e   4339  5277     1
e   4339  6231     1
e   4339  9775     1
e   4339 10322     1
e   4340  4597     1
e   4340  4699     3
e   4340  4906     1
e   4340  5786     5
e   4340  6940     4
e   4340  8247     1
e   4340  8291     3
e   4340  8531     5
e   4340  8999     2
e   4340  9375     2
e   4340 10858     1
e   4340 10924     1
e   4340 12261     3
e   4342  9498     1
e   4343 10027     1
e   4345  5165     1
e   4345  5256     1
e   4345  7051     1
e   4345  7206     1
e   4345  8529     1
e   4345 11356     1
e   4345 11540     1
e   4345 11551     2
e   4345 11612     1
e   4345 12153     2
e   4345 12261     1
e   4346  4373     2
e   4346  4423     2
e   4346  4572     2
e   4346  4919     5
e   4346  5802     1
e   4346  7220     1
e   4346  7740     2
e   4346  8627     1
e   4346 11541     2
e   4346 11904     1
e   4346 12147     2
e   4347  9666     1
e   4347 10796     1
e   4348  9954     3
e   4349  4760     1
e   4349  5183     2
e   4349  5293    10
e   4349  6231     1
e   4349  7583     9
e   4349  7588     5
e   4349  7899     1
e   4349  7916     1
e   4349  8276     1
e   4349  8281     1
e   4349  8794     1
e   4349  8923     2
e   4349  9158     1
e   4349  9210     4
e   4349  9904     1
e   4349 10636    13
e   4349 10917     1
e   4349 10926     1
e   4349 11321     1
e   4349 12483     2
e   4350 11372     2
e   4350 11643     6
e   4350 12074     6
e   4350 12305     2
e   4352  9263     1
e   4352  9269     1
e   4352 10491     2
e   4352 12962     4
e   4353  7992     1
e   4353  8904     2
e   4353  9263     3
e   4353  9360     1
e   4353  9498     2
e   4353  9750     2
e   4353 10323     1
e   4353 11757     1
e   4353 11763     1
e   4353 13251     2
e   4354  5639     3
e   4354  7051     3
e   4354  7588     7
e   4354  7608     4
e   4354  8718     3
e   4354  9375     4
e   4354 10636     6
e   4354 12150     1
e   4354 12962     3
e   4357  4760     2
e   4357  5277    24
e   4357  5508     1
e   4357  5930     1
e   4357  6338    18
e   4357  8235    14
e   4357  8658     8
e   4357  8897     1
e   4357  9970     1
e   4357 10027     5
e   4357 11504     1
e   4358  7850     1
e   4359  5538     5
e   4359  5635     1
e   4359  5961     1
e   4359  7037     7
e   4359  7875     4
e   4359  7993     2
e   4359  8529     1
e   4359  9375     1
e   4359  9906     1
e   4359 11826     8
e   4359 11864     1
e   4359 11901     3
e   4359 12906     7
e   4359 13095     4
e   4359 13136     1
e   4361  6719     1
e   4361  8794     1
e   4362  4613     1
e   4362  4926     4
e   4362  6464     1
e   4362  7948     1
e   4362  8217     1
e   4362  8992     1
e   4362  9158     1
e   4362 10125     2
e   4362 10216     1
e   4362 10530     2
e   4362 11367     1
e   4362 12122     2
e   4362 13028     1
e   4367  4578    27
e   4367  6042     3
e   4367  6462    17
e   4367 12897     2
e   4373  4498     2
e   4373  4633     1
e   4373  4634     2
e   4373  4699     7
e   4373  5425     1
e   4373  6244     1
e   4373  6284     1
e   4373  6502     1
e   4373  6923     1
e   4373  6998     3
e   4373  7588     5
e   4373  7798     1
e   4373  8137     1
e   4373  8146     4
e   4373  8150     2
e   4373  8159     1
e   4373  8240     4
e   4373  8923     1
e   4373  8988     4
e   4373  9120     1
e   4373  9158     8
e   4373  9405     1
e   4373  9695     1
e   4373  9868     1
e   4373  9922     1
e   4373 10098     1
e   4373 10511     2
e   4373 10536     2
e   4373 10636     7
e   4373 11169     1
e   4373 11241     2
e   4373 11248    11
e   4373 11250     9
e   4373 11431     1
e   4373 11748     1
e   4373 12022    11
e   4373 12483    13
e   4373 12910     1
e   4373 12962     2
e   4373 13133     2
e   4373 13216     1
e   4375 12122     2
e   4375 12261     2
e   4375 12301     2
e   4381  5254     1
e   4381  5538     3
e   4381  8732     1
e   4381  9375     2
e   4381  9384     1
e   4381 11901     4
e   4381 11927     2
e   4381 13134     1
e   4381 13248     1
e   4382 10040     1
e   4383  4461     1
e   4383  4709     1
e   4383  4713     1
e   4383  5141     2
e   4383  5293     3
e   4383  5759     2
e   4383  5845     1
e   4383  6117     1
e   4383  6341     3
e   4383  7016     2
e   4383  7061     2
e   4383  7165     5
e   4383  7359     6
e   4383  7400     1
e   4383  7654     1
e   4383  7892     2
e   4383  8240     3
e   4383  8243    11
e   4383  8435     5
e   4383  8459     1
e   4383  8531     2
e   4383  8615     1
e   4383  8670     1
e   4383  8775     1
e   4383  8862     1
e   4383  9017     2
e   4383  9313     2
e   4383  9362     1
e   4383  9453     8
e   4383  9903     1
e   4383 10633     2
e   4383 10636     3
e   4383 11055     1
e   4383 11183     1
e   4383 11267     1
e   4383 11307     1
e   4383 11346     4
e   4383 11435     4
e   4383 11546     1
e   4383 11610     1
e   4383 11611     1
e   4383 11854     2
e   4383 11871     2
e   4383 11891     3
e   4383 12141     1
e   4383 12147     3
e   4383 12261     2
e   4383 12483    22
e   4383 12598     1
e   4383 12603     6
e   4383 12660     2
e   4383 12924     2
e   4383 13028    11
e   4383 13148     1
e   4383 13216     1
e   4384  4699     1
e   4384  5611     1
e   4384  9447     1
e   4384  9603     1
e   4384 11968     7
e   4384 12123     2
e   4384 13136     2
e   4386  5277     1
e   4386  6338     1
e   4386  7321     1
e   4386  9698     2
e   4388  6054     1
e   4388  7016     1
e   4388  9409     1
e   4394  6502     1
e   4394  7859     1
e   4394  8370     1
e   4394  9826     1
e   4394 11248     1
e   4394 12807     1
e   4398  4483     1
e   4398  7738     1
e   4398  8897     1
e   4398 10491     1
e   4400  6205     7
e   4400  7506     4
e   4400  9982     1
e   4400 11901     1
e   4403  9405     1
e   4403 11710     1
e   4404  4613     5
e   4404  4634     5
e   4404  7728     5
e   4404 11772     5
e   4409  7948     3
e   4412  4684     1
e   4412  6919     1
e   4413  5336     1
e   4413  8456     1
e   4413 12141     1
e   4414  5271     1
e   4414  6139     1
e   4414  6376     1
e   4414  6563     3
e   4414  7084     1
e   4414  7186     1
e   4414  7643     1
e   4414  7787     1
e   4414  8186     1
e   4414  8235     2
e   4414  8583     1
e   4414  8996     1
e   4414  9205     1
e   4414  9475     1
e   4414 10536     1
e   4414 10608     1
e   4414 10889     1
e   4414 11013     1
e   4414 11584     1
e   4414 12084     2
e   4414 12122     6
e   4414 12147     1
e   4414 12574     3
e   4416  6195     1
e   4418  5935    41
e   4418  8531     5
e   4418  9030     2
e   4418 10636     3
e   4420  5129     1
e   4420 12206     1
e   4421  5744     3
e   4421 11017     3
e   4422 10923     2
e   4422 12122     2
e   4423  4471     1
e   4423  4886    11
e   4423  4919     4
e   4423  4922     1
e   4423  4930     3
e   4423  5538     2
e   4423  5972     2
e   4423  6284     2
e   4423  6580     1
e   4423  7391     1
e   4423  7622    43
e   4423  7814     5
e   4423  8075     1
e   4423  8092     1
e   4423  8216     1
e   4423  8245     1
e   4423  8766     4
e   4423  8827     2
e   4423  8897     3
e   4423  8996    13
e   4423  8999     5
e   4423  9182     2
e   4423  9210     1
e   4423  9218     1
e   4423  9257     1
e   4423  9408     3
e   4423  9984     1
e   4423 11154     1
e   4423 11464     1
e   4423 11583     2
e   4423 11944     3
e   4423 12725    36
e   4423 12962     3
e   4423 13065     1
e   4423 13153     1
e   4423 13248     2
e   4426  5744     4
e   4426  7220     4
e   4426  7400     5
e   4426  8245     4
e   4426 11017     7
e   4426 11018     1
e   4427  8240     1
e   4427  9172     2
e   4428 11901     2
e   4432  5225     2
e   4432  8245     1
e   4432 12047     1
e   4436  8235     1
e   4444  9088     1
e   4461  4709     1
e   4461  8775     1
e   4461 11055     1
e   4461 11307     1
e   4461 12141     1
e   4465  9446     2
e   4470  5301     1
e   4470  8444     2
e   4470  9205     3
e   4470 11404     1
e   4470 12512     1
e   4471  5611     1
e   4471  6117     1
e   4471  6356     1
e   4471  7160     1
e   4471  7943     1
e   4471  7967     1
e   4471  8499     1
e   4471 11944     1
e   4471 12305     1
e   4471 12483     1
e   4471 13133     3
e   4471 13136     3
e   4471 13148     2
e   4472  4790    12
e   4472  8245     1
e   4472  9375    26
e   4472 13216     2
e   4473  5608     1
e   4477  5031     4
e   4477 13020     4
e   4483  4579     2
e   4483  4593     1
e   4483  4713     6
e   4483  4919     5
e   4483  5550    21
e   4483  5626     2
e   4483  5690    15
e   4483  5822     1
e   4483  5877     5
e   4483  6117    10
e   4483  6281    19
e   4483  6284     7
e   4483  6495     4
e   4483  6581     6
e   4483  6831     2
e   4483  6919     8
e   4483  6939     3
e   4483  7102    19
e   4483  7133     8
e   4483  7150     2
e   4483  7388    19
e   4483  7454     1
e   4483  7504     2
e   4483  7673     8
e   4483  7787     1
e   4483  8010    41
e   4483  8261     5
e   4483  8530     4
e   4483  8531    26
e   4483  8588     2
e   4483  8870     1
e   4483  8897     7
e   4483  8992     5
e   4483  9141     2
e   4483  9210    18
e   4483  9430     2
e   4483 10027     2
e   4483 10130     2
e   4483 10221    31
e   4483 10329     1
e   4483 10469     2
e   4483 10603     3
e   4483 10725     6
e   4483 10982     6
e   4483 11204    15
e   4483 11250    25
e   4483 11346     4
e   4483 11825     4
e   4483 11901     8
e   4483 11927     1
e   4483 12001    15
e   4483 12483    11
e   4483 12910     4
e   4483 12955     2
e   4483 13136     2
e   4486  6554     1
e   4486 11307     1
e   4488 10461     1
e   4489  4613     2
e   4489  4728     4
e   4489  4950     1
e   4489  4958     4
e   4489  5129     7
e   4489  5277     1
e   4489  5280     4
e   4489  5829     1
e   4489  6038     1
e   4489  6710     1
e   4489  8228     1
e   4489  8245     2
e   4489  8531     2
e   4489  8870     1
e   4489  9270    17
e   4489  9850     9
e   4489  9976     1
e   4489 10122     1
e   4489 10401     4
e   4489 10636     5
e   4489 11199     1
e   4489 11417     1
e   4489 11710     2
e   4489 11803     1
e   4489 11869     2
e   4489 11900    10
e   4489 11927     1
e   4489 12117     1
e   4489 12261     3
e   4489 12458     1
e   4489 12483    25
e   4489 12860     1
e   4489 13121     1
e   4489 13155     3
e   4495 10889     1
e   4495 11440     1
e   4496  4825     1
e   4496  7993     1
e   4496 13197     1
e   4498  4790     4
e   4498  4919     7
e   4498  5071     2
e   4498  5183    73
e   4498  5562     1
e   4498  5786     2
e   4498  6117     2
e   4498  6281    17
e   4498  6284    11
e   4498  6560     1
e   4498  6731     2
e   4498  6919    22
e   4498  7136     1
e   4498  7365     1
e   4498  7391    19
e   4498  8066     2
e   4498  8392     1
e   4498  8517    15
e   4498  8531    46
e   4498  8549     1
e   4498  8968     2
e   4498  9212     2
e   4498  9446     3
e   4498  9518    17
e   4498  9648     2
e   4498  9751     1
e   4498  9927     4
e   4498  9928     2
e   4498 10027     2
e   4498 10059     3
e   4498 10081     7
e   4498 10323     1
e   4498 10545     4
e   4498 10732     2
e   4498 10905     2
e   4498 11162     3
e   4498 11233     1
e   4498 11385     1
e   4498 11478     1
e   4498 11633     2
e   4498 11790     1
e   4498 11858     2
e   4498 12122     5
e   4498 12180     1
e   4498 12910    11
e   4498 12962     3
e   4498 13028     3
e   4498 13136    21
e   4499 12483     2
e   4500  8245     4
e   4500  8627     1
e   4500 12483     1
e   4501  5233     9
e   4501 12483     2
e   4506 10536     1
e   4508  9775     2
e   4508 12860     1
e   4509  6231     2
e   4509  9775     2
e   4509 12483     4
e   4511  7568     1
e   4511  8245     1
e   4511 13064     1
e   4512  4882     1
e   4513 11352     1
e   4513 12483     1
e   4514 12483     1
e   4515 11269     1
e   4522  9967     1
e   4522 10705     1
e   4522 11710     1
e   4523  5281     1
e   4523 10889     1
e   4526  5332     1
e   4526  5614     2
e   4526  6294     1
e   4526  6347     1
e   4526  8116     1
e   4526  8809     2
e   4526  8996     2
e   4526  9212     1
e   4526  9380     1
e   4526 12966     1
e   4528  5614     2
e   4528  5865     1
e   4528  7588     2
e   4533 11627     2
e   4536  6244     1
e   4536  6923     1
e   4536 10562     1
e   4536 10679     1
e   4536 10683     7
e   4536 11453     1
e   4536 11500     1
e   4536 11864     1
e   4539 12074     1
e   4549  5855     4
e   4549  6341     1
e   4549  6461     1
e   4549  8243     1
e   4549  8245     1
e   4549  8916     1
e   4549  9926     1
e   4549 10725     2
e   4549 11353     1
e   4549 12603     5
e   4549 12725     8
e   4549 12855     3
e   4549 12928     1
e   4552  4780     1
e   4552 10266     1
e   4552 11633     1
e   4563  7454     1
e   4563  8456     1
e   4563  9385     1
e   4563 11352     1
e   4563 12141     1
e   4563 12955     1
e   4567  6031     1
e   4567  9385     1
e   4572  4919     2
e   4572  5808     5
e   4572  6884     3
e   4572  7945     5
e   4572  8726     2
e   4572  8897     3
e   4572  8988    34
e   4572  9251     5
e   4572 10338     3
e   4574  4760     4
e   4574 11896     2
e   4577  4578     1
e   4577  4613     2
e   4577  4920     1
e   4577  5123     1
e   4577  5598     2
e   4577  6244     7
e   4577  6347     1
e   4577  6498     3
e   4577  6630     1
e   4577  6642     1
e   4577  8809     2
e   4577 10323     2
e   4577 11643     4
e   4577 11757    12
e   4577 11900     3
e   4577 11901    69
e   4577 12483     9
e   4577 12587     1
e   4577 12934     1
e   4578  4613     7
e   4578  4868     1
e   4578  6338     2
e   4578  6462    47
e   4578  7740     2
